# Strain_x(Poisson) Strain_y(Poisson) Strain_z(longitudinal) Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
-0.2351143122643 -0.224072589668167 0.1105 0.00244901973594785 0.00200894896208771 0.0714166379490155 0.069188703249792
-0.23456181461265 -0.224068152503646 0.11075 0.00912758975484467 0.00992149895032384 0.0834594071761703 0.0739380596147917
-0.234246132604827 -0.224316650012107 0.111 0.0095707946113746 0.0040668363813146 0.0859545530265573 0.0792791594405453
-0.234286611103498 -0.224703283759899 0.11125 0.0206953721641997 0.00482515094449436 0.0782896601366521 0.0669552090559831
-0.234874470850711 -0.225159802654887 0.1115 0.0111866758256292 -0.00346987795287689 0.0725561765736061 0.0698605437911198
-0.235646206064974 -0.225466421461196 0.11175 -0.0170073341262998 -0.0152152482377741 0.0642273031501401 0.0803535837293148
-0.235890390221585 -0.225305792835755 0.112 -0.0216662954378348 -0.0108715302728422 0.0627562282970523 0.0795761782845896
-0.235560438951211 -0.224814883459738 0.11225 -0.000475878280369208 0.00190729134772458 0.0805182874813728 0.0798292649911086
-0.235238297666087 -0.224460441315524 0.1125 0.0110771834371184 0.0065767937618461 0.0763515829747613 0.0676369793527767
-0.235263969055965 -0.224333094838598 0.11275 0.0159864599736643 -0.000868979848684009 0.0797768183793111 0.0736785601411841
-0.235654397909117 -0.224204340922486 0.113 0.0047976467407302 0.008131925817493 0.079325446612961 0.0729178571202273
-0.236168209136281 -0.224260026584026 0.11325 0.00468612870567621 0.0142279919398121 0.0747185174044674 0.065782544386135
-0.236730284950552 -0.224725857696033 0.1135 0.00269147729458517 0.0172117507765877 0.0736550187801322 0.0649326769241922
-0.237254866452375 -0.225488902792799 0.11375 -0.0111874764672436 -0.01108218154998 0.0680447510714334 0.079179632588924
-0.237461349365247 -0.225831328417439 0.114 -0.0138678042395574 -0.0316346542787262 0.053790221637675 0.0780726547878676
-0.237316595390901 -0.225417225741126 0.11425 0.00551918370758981 -0.00630225435355223 0.064732314601375 0.0659236348159379
-0.237265276914239 -0.224800043562459 0.1145 0.0103340701092525 0.00617604232528034 0.0700338138914349 0.0618836149239267
-0.237499580708582 -0.224456379105423 0.11475 0.00232216053432003 0.0208908367831916 0.0766912771234066 0.0670419658946486
-0.237787447309951 -0.22461709322219 0.115 0.0018311437985118 0.00217460689578352 0.0680704820965969 0.0660682763266476
-0.238071474860187 -0.224849139085792 0.11525 -0.00364796889655337 0.00223907424556522 0.067745593732227 0.0686396465500921
-0.238222835937928 -0.225107900464805 0.1155 -0.00767691466257721 -0.00428106512282203 0.0719287337553267 0.0779632108727554
-0.238115724205924 -0.225254823530428 0.11575 -0.00778931146615056 -0.000684781285552029 0.0600330326321738 0.064563912656476
-0.23787015226709 -0.22534250815908 0.116 0.00233891164882229 0.00547767469093355 0.0747566766492305 0.0709005099890917
-0.237668966226124 -0.225582482151189 0.11625 -0.00420064516795444 0.00409200606893113 0.0715838452882343 0.0719972409868776
-0.237395033748983 -0.22593660012189 0.1165 0.000998476888200935 0.00662512938887088 0.0620968002989118 0.0584883348006891
-0.237217700690115 -0.226445690332948 0.11675 0.012639038179867 0.00936466951461094 0.0591075816949753 0.0481892329195795
-0.23731497375109 -0.227123950066918 0.117 0.00544105779448096 -0.00209357565882567 0.0660019826913554 0.0646583381810245
-0.237528804048593 -0.227634864475454 0.11725 0.00154020336511516 -0.0162079074789278 0.0604305706751143 0.069485707646273
-0.23777131579032 -0.227729246863034 0.1175 -0.00415416281340997 -0.00643821552942813 0.0585012596979004 0.0638281063078061
-0.237882315090085 -0.227642256398358 0.11775 -0.00433973589305327 0.00340881750049929 0.0743812343101578 0.075146906713555
-0.237871983864686 -0.227646331120324 0.118 0.00749143207897653 0.00934605752226485 0.0724275311950942 0.0640289345713679
-0.237971290504246 -0.227850305556033 0.11825 0.00752110906206005 -0.000283569377698656 0.0729271224888015 0.0696371488556889
-0.238205197092489 -0.228053690881562 0.1185 -0.000486888976819801 -0.000989995293936861 0.071221113084497 0.0719608742610665
-0.238468167613656 -0.22813799528081 0.11875 0.000594410165184234 -0.0106333998013582 0.0664018739405798 0.0720802310127059
-0.238727922348842 -0.227969741451506 0.119 -0.00295121527288043 -0.00462712567915298 0.0793095642488356 0.0831114084806578
-0.238896757616712 -0.227680915148246 0.11925 -0.00211367410462637 -0.00249095430512752 0.0783413883958891 0.080644364492648
-0.239003780079925 -0.227340112942617 0.1195 0.00151317281469966 0.00584236629663141 0.0764111624835849 0.072829958698053
-0.239109167022029 -0.227110400349244 0.11975 0.00400924858712041 0.00614298128148416 0.0600434774180668 0.0549984140664966
-0.239354583384542 -0.22701205684161 0.12 0.0170799167732361 0.00938003203592756 0.0721208370780319 0.0592671905454361
-0.239971817928373 -0.227173347179077 0.12025 0.00137143465622521 0.0156864238566565 0.0826221578653531 0.0751232035562174
-0.240608077172996 -0.227652479668302 0.1205 -0.00956528297972725 -0.0128840244233224 0.0634623841624239 0.0747423183910426
-0.240896167076082 -0.227782059252878 0.12075 -0.0189237237786388 -0.016583778691788 0.0608312605167173 0.0786111352119291
-0.240713038288478 -0.227506307338131 0.121 -0.00517430796310857 0.00509442876235376 0.0674854243402613 0.0681084428743482
-0.240404631684843 -0.227360128664151 0.12125 0.00591524276454331 0.00748076575269949 0.0727666112554096 0.0660825164257982
-0.24025280411431 -0.227433761113461 0.1215 0.00446800176292553 0.00167277415579687 0.0700904217048644 0.0670637375656929
-0.240234133699791 -0.227563121757225 0.12175 0.00176003225868269 -0.000179928489876796 0.0687077637279353 0.0679384881185956
-0.240272071339637 -0.227664050469069 0.122 -0.0021154524917661 -0.00411242876911853 0.08223173243958 0.0853631937515482
-0.240378447831477 -0.227716135532977 0.12225 0.0114191745473617 0.000857540878027658 0.0942410330877754 0.0885761959420857
-0.240721126718393 -0.22778310359591 0.1225 0.00296795910964195 0.00142135319189948 0.0799475806212945 0.0777644601094714
-0.241099709122845 -0.227850775428358 0.12275 -0.00368990351706759 -0.0019684970716804 0.0719581675303231 0.0748022246745323
-0.241390171011478 -0.227907569706481 0.123 -0.0014184057761869 0.000509150112648263 0.0827014305674973 0.0831728119777171
-0.2416035953564 -0.228016927613723 0.12325 -0.00334855675788144 -0.00105131313462236 0.0705555494181107 0.0727826799540348
-0.241737641705513 -0.228140219464832 0.1235 -0.00205944540783753 -0.00583048338589806 0.0747115784187521 0.0787243118310946
-0.241820282403188 -0.228124489314768 0.12375 -0.00659248070527951 -0.00747739986800011 0.0735961435436859 0.0806347257147715
-0.241768812362028 -0.227961290592016 0.124 0.0009209644902598 0.0081867691593832 0.0730961117226268 0.0688304676269754
-0.24173522647184 -0.228056202556997 0.12425 0.000776932467045947 0.0125402669131598 0.0781506983152405 0.0722142797083427
-0.24172602018905 -0.228445842789958 0.1245 -0.00128520109884852 -0.00170513027075687 0.0824677589399007 0.0839637122030445
-0.241713602819995 -0.228759925799907 0.12475 0.00262295747995803 -0.0107014874027455 0.0817153447754541 0.0865275026491186
-0.241790740338602 -0.228841863920404 0.125 0.0023001787908989 -0.00789770445433969 0.0767109849499054 0.0799987350481893
